negocio_id,porc_crecimiento_anual,calificacion_desempeno,anaquel_competencia,anaquel_negocio,respeto,poblacion_zona_negocio,clase_negocio,ingreso_promedio_m,enfriador
1472,-0.06007741600000001,0.935,0,3,1.0,5249.0,A,21384,1.0
1473,-0.130217009,0.645,0,2,1.0,7141.0,B,5474,1.0
1474,0.296712238,0.9850000000000001,2,4,1.0,2493.0,A,16778,2.0
1475,0.20743941,0.525,4,2,1.0,3349.0,B,21918,1.0
1476,0.296698868,0.775,13,6,1.0,16895.0,A,29939,3.0
1477,-0.016876824,0.9950000000000001,1,4,1.0,7648.0,A,11450,2.0
1478,0.362293007,0.748333333,4,2,1.0,10252.0,B,18817,1.0
1479,0.6943699879999999,0.8550000000000001,0,3,0.0,3519.0,B,7517,1.0
1480,0.329549813,0.785,0,2,1.0,6772.0,B,7908,1.0
1481,0.439396224,0.9450000000000001,2,2,1.0,5204.0,B,8438,1.0
1482,0.878988106,0.861666667,2,4,1.0,5212.0,A,23896,2.0
1483,0.297257155,0.745,1,2,1.0,2606.0,B,10279,1.0
1484,0.063348092,0.8450000000000001,0,2,1.0,6050.0,B,10234,1.0
1485,1.714514294,0.8300000000000001,0,4,0.5,3208.0,A,14822,2.0
1486,-0.21469653499999997,0.6950000000000001,0,1,0.0,14905.0,B,6202,1.0
1487,0.7254216259999999,0.7070000000000001,4,3,0.8,46096.0,B,8240,1.0
1488,0.411041878,0.765,0,2,0.0,3591.0,B,11155,1.0
1489,0.621758092,0.665,2,2,1.0,8447.0,B,6963,2.0
1490,0.72252642,0.935,1,3,1.0,3622.0,A,20313,1.0
1491,0.24375550499999998,0.6050000000000001,0,2,1.0,2002.0,B,5743,1.0
1492,0.451245931,0.7350000000000001,0,3,1.0,4915.0,A,29815,1.0
1493,0.531612878,0.8250000000000001,0,5,1.0,4078.0,A,7541,2.0
1494,0.048362557,0.691666667,3,3,1.0,14075.0,B,22293,1.0
1495,0.221759243,0.758333333,0,1,1.0,4094.0,B,6842,1.0
1496,0.347322444,0.81,4,5,1.0,3338.0,A,62379,3.0
1497,1.809209852,0.7350000000000001,0,3,0.0,2620.0,B,38883,1.0
1498,0.303658003,0.9450000000000001,1,5,1.0,2361.0,A,17732,2.0
1499,-0.616059058,0.865,0,2,1.0,4036.0,B,5894,1.0
1500,0.43162446,0.645,0,1,1.0,3918.0,B,19294,1.0
1501,0.565810959,0.545,0,2,1.0,8277.0,B,13297,1.0
1502,0.163578145,0.88,0,3,1.0,9722.0,B,9913,1.0
1503,1.428577724,0.775,1,3,1.0,4275.0,B,31950,1.0
1504,0.042412032999999995,0.685,5,3,1.0,3470.0,B,16209,1.0
1505,0.494169123,0.615,1,1,1.0,4044.0,B,8911,1.0
1506,0.15305786300000002,0.6383333330000001,2,3,1.0,14075.0,B,29815,1.0
1507,0.55443667,0.7000000000000001,0,1,1.0,5935.0,B,7936,1.0
1508,1.366981031,0.79,2,2,1.0,3771.0,B,11402,1.0
1509,1.154796626,0.7250000000000001,0,3,1.0,2281.0,B,68975,1.0
1510,0.108356427,0.47500000000000003,2,2,0.0,4414.0,B,12400,1.0
1511,0.036561409999999996,0.905,0,3,1.0,3464.0,B,10664,1.0
1512,0.067716613,0.865,0,2,1.0,2395.0,B,10526,1.0
1513,0.233287476,0.8175,2,4,0.75,1774.0,A,22399,2.0
1514,0.195101524,0.9750000000000001,2,3,1.0,8277.0,A,13175,1.0
1515,0.291920847,0.775,3,4,1.0,2175.0,A,46668,3.0
1516,0.252701109,0.74,2,5,1.0,5709.0,B,34580,2.0
1517,0.8468044939999999,0.6050000000000001,0,1,1.0,2659.0,B,8875,1.0
1518,0.17256428699999998,0.865,4,3,0.666666667,14075.0,A,24658,2.0
1519,0.531465215,0.745,0,1,1.0,7141.0,B,8479,1.0
1520,0.256113119,0.5650000000000001,1,3,1.0,2529.0,B,9443,1.0
1521,0.166870012,0.9650000000000001,0,3,1.0,4846.0,B,12268,1.0
1522,-0.054561207000000014,0.5950000000000001,0,2,0.0,12727.0,B,11677,1.0
1523,0.214593714,0.765,2,3,0.0,9722.0,B,17446,1.0
1524,4.749045681,0.22499999999999998,0,2,0.0,5761.0,B,4716,1.0
1525,0.290684091,0.795,2,6,1.0,3017.0,A,32544,2.0
1526,0.24779918099999998,0.545,2,2,1.0,23565.0,B,6070,1.0
1527,0.13602784299999998,0.6950000000000001,0,2,0.5,3618.0,B,4171,1.0
1528,0.033917677,0.52,0,3,0.0,5761.0,B,4761,2.0
1529,0.486771084,0.5850000000000001,3,3,1.0,2515.0,B,18462,1.0
1530,0.387868483,0.6050000000000001,3,4,0.0,2201.0,A,30450,2.0
1531,-0.029361649000000004,0.831666667,1,2,1.0,3605.0,B,6815,1.0
1532,0.286284812,0.8200000000000001,1,4,1.0,4567.0,A,26651,2.0
1533,0.85819686,0.88,2,3,1.0,46096.0,B,12029,1.0
1534,0.317127654,0.895,3,4,1.0,12694.0,B,12700,2.0
1535,-0.248769958,0.7150000000000001,1,3,1.0,5631.0,A,9984,2.0
1536,0.288400238,0.78,1,2,1.0,2967.0,B,20025,1.0
1537,0.012510358999999999,0.6950000000000001,2,6,0.0,2223.0,A,11988,
1538,0.64195625,0.9750000000000001,0,3,1.0,4549.0,A,13671,1.0
1539,0.253550702,0.8250000000000001,3,5,0.666666667,2831.0,A,21801,2.0
1540,4.514271483,0.515,0,2,1.0,5135.0,B,5850,1.0
1541,0.21192268599999997,0.885,0,2,1.0,3150.0,B,7869,1.0
1542,-0.121321573,0.48500000000000004,1,2,1.0,4232.0,B,7760,1.0
1543,0.7407275289999999,0.7350000000000001,5,2,1.0,4398.0,B,6626,1.0
1544,0.178169711,0.8975000000000001,1,3,1.0,8098.0,A,19656,1.0
1545,0.183012645,0.75,4,3,1.0,1692.0,B,55422,1.0
1546,0.384871896,0.8450000000000001,2,3,1.0,4864.0,A,40748,1.0
1547,0.029534216999999995,0.8450000000000001,0,2,0.0,2611.0,B,19457,1.0
1548,-0.17843515399999998,0.8350000000000001,2,4,1.0,2730.0,A,14956,2.0
1549,0.704973968,0.8150000000000001,1,2,1.0,2882.0,B,9001,1.0
1550,0.40823349600000003,0.8550000000000001,0,2,1.0,4335.0,B,17030,1.0
1551,0.159235784,0.505,3,2,0.75,2747.0,B,5809,1.0
1552,0.164968436,0.8450000000000001,2,3,1.0,4474.0,B,11730,1.0
1553,0.381558462,0.865,0,4,1.0,2406.0,A,10360,2.0
1554,0.459955899,0.895,0,3,1.0,2708.0,B,13306,1.0
1555,0.159829842,0.915,2,4,1.0,3992.0,A,13381,2.0
1556,-0.132690602,0.685,1,2,1.0,7466.0,B,6093,1.0
1557,0.169487573,0.64,0,2,1.0,1869.0,B,7263,1.0
1558,-0.080379097,0.94,0,4,1.0,10075.0,A,15869,2.0
1559,1.272689725,0.39499999999999996,1,2,1.0,5191.0,B,7813,1.0
1560,0.9498148489999999,0.5750000000000001,2,2,0.5,3841.0,B,8296,1.0
1561,0.07482386099999999,0.8200000000000001,2,2,1.0,3722.0,B,15493,1.0
1562,0.6455634229999999,0.79,0,2,1.0,4809.0,B,6068,1.0
1563,0.132157085,0.8200000000000001,0,3,1.0,3846.0,A,35663,1.0
1564,0.17221116,0.655,2,3,1.0,8790.0,B,11486,1.0
1565,0.211918233,0.6950000000000001,1,2,1.0,2732.0,B,10305,1.0
1566,-0.236345362,0.5650000000000001,1,2,1.0,2454.0,B,11071,1.0
1567,5.299063933,0.615,2,2,1.0,3652.0,B,11363,1.0
1568,0.390136974,0.8150000000000001,3,4,1.0,2480.0,A,29500,2.0
1569,0.754083034,0.807,0,3,1.0,46096.0,B,12540,2.0
1570,-0.11149734600000001,0.5650000000000001,2,2,1.0,4657.0,B,7375,1.0
1571,0.219154028,0.6950000000000001,1,2,1.0,3073.0,B,7116,1.0
1572,0.812440459,0.8150000000000001,0,3,1.0,4196.0,B,8927,1.0
1573,0.44309359600000003,0.8250000000000001,3,4,1.0,8447.0,B,11704,2.0
1574,0.903371924,0.9750000000000001,2,4,1.0,2243.0,B,9803,2.0
1575,-0.003349653000000008,0.5750000000000001,0,2,0.75,4219.0,B,13630,1.0
1576,0.161304423,0.905,2,3,1.0,2438.0,A,12373,1.0
1577,0.36378087600000003,0.8550000000000001,2,3,1.0,4029.0,B,15041,2.0
1578,0.46058203400000003,0.9650000000000001,0,4,1.0,4115.0,A,15353,2.0
1579,0.076023389,0.685,0,3,0.0,2103.0,B,15663,1.0
1580,0.395070761,0.7300000000000001,0,1,1.0,5751.0,B,5627,1.0
1581,0.38901128,0.7250000000000001,0,3,0.0,4232.0,B,5115,1.0
1582,0.286211792,0.6900000000000001,0,2,1.0,3345.0,B,13415,1.0
1583,0.159616949,0.858333333,2,4,1.0,19760.0,A,29556,2.0
1584,0.9169387969999999,0.8625,1,6,1.0,1933.0,A,63007,4.0
1585,0.667216214,0.745,0,2,0.0,3846.0,B,9221,1.0
1586,0.457026861,0.885,0,3,1.0,6915.0,A,33806,2.0
1587,-0.059877233000000016,0.95,1,5,1.0,3378.0,A,24686,3.0
1588,-0.112249857,0.615,0,3,1.0,,B,18854,1.0
1589,-0.160559456,0.535,0,3,1.0,14075.0,B,7101,1.0
1590,0.45643327,0.685,2,4,1.0,2720.0,B,102841,2.0
1591,-0.18724548600000002,0.7350000000000001,2,3,0.75,2478.0,B,7900,1.0
1592,1.347460764,0.805,0,3,1.0,4707.0,B,48326,1.0
1593,0.310566712,0.6950000000000001,1,2,1.0,3244.0,B,11304,1.0
1594,0.022476621999999995,0.94,0,3,0.5,2658.0,B,11171,1.0
1595,0.262455526,0.915,0,2,1.0,6349.0,B,5735,1.0
1596,0.490830772,0.7050000000000001,5,3,1.0,7648.0,B,13335,1.0
1597,0.35791011300000003,0.805,3,5,1.0,27291.0,B,19561,2.0
1598,0.07118419599999999,0.285,1,2,0.0,7952.0,B,5350,1.0
1599,0.19739902199999998,0.7350000000000001,0,1,1.0,1704.0,B,8241,1.0
1600,-0.22253168499999998,0.588333333,3,4,0.666666667,8447.0,A,14145,1.0
1601,0.431899988,0.905,0,1,1.0,2875.0,B,8437,1.0
1602,1.315043438,0.8350000000000001,1,4,1.0,13317.0,A,20513,2.0
1603,0.198509773,0.87,0,3,1.0,2442.0,B,16445,2.0
1604,0.915417449,0.615,1,3,1.0,4864.0,B,29197,2.0
1605,0.273736323,0.7416666670000001,1,2,1.0,2412.0,B,7877,1.0
1606,0.053614976999999994,0.9083333330000001,2,3,1.0,4427.0,A,16418,1.0
1607,0.409784125,0.8350000000000001,1,2,1.0,5427.0,B,9671,1.0
1608,0.554438937,0.675,1,4,0.5,3221.0,A,24674,2.0
1609,0.24236768799999997,0.8150000000000001,0,3,1.0,7952.0,A,20810,1.0
1610,0.333776902,0.8250000000000001,2,3,1.0,3112.0,A,9958,1.0
1611,-0.151571342,0.785,0,6,1.0,3265.0,A,28651,3.0
1612,0.816751104,0.9850000000000001,0,3,1.0,4336.0,A,12825,1.0
1613,0.026910935999999996,0.64,0,4,1.0,22371.0,A,12022,2.0
1614,0.22249282799999998,0.9650000000000001,1,5,1.0,22371.0,A,18497,3.0
1615,0.5966670439999999,0.6050000000000001,1,2,1.0,2054.0,B,9891,1.0
1616,1.653897035,0.9425000000000001,0,2,1.0,4864.0,B,24430,1.0
1617,0.450829918,0.9550000000000001,3,4,1.0,8098.0,A,17723,2.0
1618,0.156661992,0.691666667,1,2,1.0,5751.0,B,4319,1.0
1619,-0.19322411499999997,0.6683333330000001,0,3,0.0,3372.0,B,41596,1.0
1620,0.199900477,0.545,0,1,1.0,3537.0,B,10407,1.0
1621,0.189097654,0.885,1,3,1.0,2927.0,B,6868,1.0
1622,0.316371108,0.8510000000000001,2,5,1.0,3244.0,A,24017,3.0
1623,0.267115941,0.745,1,3,1.0,1775.0,A,20179,1.0
1624,0.18845498,0.39499999999999996,1,5,0.0,1880.0,B,6555,1.0
1625,-0.09059841,0.545,0,3,0.0,5377.0,B,30869,1.0
1626,-0.006549058999999996,0.831666667,0,3,1.0,46096.0,A,30220,2.0
1627,0.179486112,0.935,0,4,0.5,4219.0,A,15404,2.0
1628,0.029373542999999995,0.435,1,1,0.0,6267.0,B,7625,2.0
1629,0.474680288,0.7300000000000001,0,1,0.5,2881.0,B,7649,1.0
1630,0.518909446,0.805,0,4,1.0,2237.0,A,35248,2.0
1631,-0.34005399399999997,0.51,0,2,1.0,4255.0,B,7868,1.0
1632,0.23609655000000002,0.935,0,3,1.0,5646.0,B,6046,
1633,0.48976622000000003,0.9750000000000001,0,3,1.0,8098.0,B,13322,1.0
1634,0.284417,0.9650000000000001,0,5,1.0,3958.0,A,15171,3.0
1635,0.232651094,0.885,0,3,0.333333333,23565.0,B,6686,1.0
1636,1.078482347,0.8350000000000001,1,3,1.0,4864.0,A,18216,1.0
1637,0.337840324,0.775,3,4,0.5,16824.0,A,19297,2.0
1638,-0.198724452,0.7350000000000001,0,3,1.0,5740.0,B,9547,1.0
1639,0.513384129,0.775,0,4,1.0,5377.0,A,43521,3.0
1640,0.104929296,0.8150000000000001,0,3,1.0,2961.0,B,5635,1.0
1641,0.570174865,0.895,0,5,1.0,4880.0,A,23657,2.0
1642,0.131180267,0.745,0,4,1.0,3076.0,A,70368,2.0
1643,0.305739202,0.88,3,6,1.0,2759.0,A,45977,2.0
1644,0.481428648,0.7250000000000001,0,5,0.0,2683.0,A,15645,3.0
1645,1.042687233,0.745,0,3,0.0,4864.0,B,105259,1.0
1646,-0.101600225,0.9450000000000001,4,4,1.0,6225.0,A,13366,2.0
1647,0.655778247,0.865,0,2,1.0,7556.0,B,15683,1.0
1648,0.477677169,0.75,1,2,1.0,4044.0,B,13274,1.0
1649,-0.023599213000000008,0.785,3,3,1.0,3516.0,A,21122,1.0
1650,0.431033744,0.758333333,0,1,1.0,4956.0,B,6567,1.0
1651,0.21792246199999998,0.905,1,2,0.5,2631.0,B,5673,1.0
1652,0.357792243,0.8500000000000001,2,3,0.5,9722.0,A,9756,1.0
1653,0.494668267,0.8200000000000001,3,4,0.75,2782.0,A,37155,2.0
1654,0.23155612599999997,0.885,0,3,1.0,2237.0,A,19950,1.0
1655,0.16705862999999999,0.555,1,1,1.0,7320.0,B,4729,1.0
1656,0.0005326729999999974,0.7350000000000001,0,3,1.0,2395.0,B,24254,1.0
1657,0.214750082,0.9299999999999999,1,2,1.0,2385.0,B,17868,1.0
1658,-0.0017656460000000096,0.535,1,1,0.5,3357.0,B,8231,1.0
1659,0.896961795,0.8916666670000001,0,2,1.0,4014.0,B,6138,1.0
1660,-0.100035787,0.6050000000000001,0,2,0.0,3105.0,B,10840,1.0
1661,0.152108737,0.9450000000000001,2,5,1.0,5249.0,A,17242,2.0
1662,0.393519475,0.8150000000000001,3,2,1.0,3472.0,B,17317,1.0
1663,0.605257544,0.645,1,3,1.0,3840.0,B,9468,1.0
1664,0.322227988,0.79,1,3,1.0,4272.0,B,29693,1.0
1665,0.165300404,0.8350000000000001,1,3,0.0,4317.0,A,26129,1.0
1666,-0.06701747300000001,0.455,1,2,0.5,3378.0,B,7775,1.0
1667,-0.004266404000000001,0.935,2,5,1.0,2135.0,A,14998,3.0
1668,0.489630267,0.445,0,2,0.0,5833.0,B,8988,1.0
1669,1.149738349,0.77,0,2,1.0,3287.0,B,10228,1.0
1670,0.31149373,0.9750000000000001,0,3,1.0,6000.0,A,11983,1.0
1671,-0.04898651500000001,0.685,0,2,1.0,3373.0,B,6185,1.0
1672,0.288302619,0.7250000000000001,0,2,1.0,2445.0,B,6410,1.0
1673,-0.05216155600000001,0.9183333330000001,0,2,1.0,7629.0,B,9115,1.0
1674,0.13165608099999998,0.775,0,2,1.0,6506.0,B,7431,1.0
1675,0.47752883900000004,0.671666667,1,3,1.0,2135.0,B,8393,1.0
1676,0.319573431,0.935,2,2,1.0,6662.0,B,7105,1.0
1677,0.217319471,0.8250000000000001,0,3,1.0,5751.0,A,20986,1.0
1678,0.7383426489999999,0.665,2,3,0.0,6289.0,A,7800,1.0
1679,0.04424634499999999,0.841666667,1,3,1.0,7475.0,A,17338,1.0
1680,0.527318603,0.7050000000000001,0,2,1.0,4809.0,B,11233,1.0
1681,0.10836652,0.47000000000000003,2,2,0.0,4508.0,B,8464,1.0
1682,-0.28161892499999996,0.96,1,3,1.0,2715.0,B,7392,2.0
1683,0.23454335399999998,0.8400000000000001,0,3,0.5,6688.0,B,9556,1.0
1684,0.080253626,0.8450000000000001,0,2,1.0,7814.0,B,5059,1.0
1685,0.38204930200000004,0.625,0,3,1.0,5203.0,B,8891,2.0
1686,0.115672978,0.8400000000000001,4,2,1.0,23565.0,B,5684,1.0
1687,-0.027370532000000003,0.64,0,1,0.5,2825.0,B,4536,1.0
1688,0.730121126,0.675,0,3,1.0,16895.0,B,4562,1.0
1689,0.492518354,0.8575,1,4,1.0,3017.0,A,27861,2.0
1690,0.488202478,0.9083333330000001,1,4,1.0,3085.0,A,41013,2.0
1691,1.012669605,0.875,4,4,1.0,3802.0,A,27638,3.0
1692,1.059915056,0.935,2,4,1.0,3714.0,B,13016,2.0
1693,0.145651274,0.96,4,5,1.0,2787.0,A,21872,2.0
1694,-0.477259724,0.635,0,2,0.0,3830.0,A,6910,
1695,0.7141687299999999,0.7250000000000001,1,3,0.5,2225.0,B,17914,1.0
1696,0.536213305,0.7350000000000001,1,3,1.0,6384.0,B,15298,1.0
1697,0.253851311,0.805,2,2,1.0,4431.0,B,10186,1.0
1698,0.022850941,0.6725000000000001,3,3,0.75,2759.0,B,21034,1.0
1699,0.9999881469999999,0.8550000000000001,0,2,1.0,4915.0,B,16592,1.0
1700,0.397411784,0.905,0,2,1.0,7466.0,B,7554,1.0
1701,-0.091596627,0.685,1,2,1.0,2629.0,B,4514,
1702,0.436794768,0.775,1,3,1.0,3813.0,A,30420,1.0
1703,0.182874812,0.7250000000000001,0,2,0.0,5545.0,B,10353,1.0
1704,-0.13548969100000002,0.7000000000000001,2,3,1.0,3403.0,A,17361,2.0
1705,0.385543647,0.9550000000000001,1,3,1.0,4816.0,B,13646,1.0
1706,0.49739515,0.6950000000000001,0,2,1.0,2644.0,B,14510,1.0
1707,0.217464636,0.8150000000000001,1,2,1.0,2377.0,B,7951,1.0
1708,-0.388746063,0.875,0,3,0.0,2570.0,B,7467,1.0
1709,0.255621453,0.681666667,3,2,1.0,46096.0,A,15076,1.0
1710,0.184024435,0.8916666670000001,1,3,1.0,4809.0,A,24170,1.0
1711,-0.385798832,0.5950000000000001,0,4,0.5,2576.0,B,28531,2.0
1712,0.096630784,0.8450000000000001,0,3,1.0,3031.0,B,7723,1.0
1713,1.3883618149999999,0.6950000000000001,0,2,1.0,3608.0,B,7265,2.0
1714,0.240618106,0.625,1,2,1.0,22371.0,B,10998,1.0
1715,0.080240887,0.8450000000000001,1,4,1.0,3276.0,A,16878,2.0
1716,0.201399155,0.8550000000000001,0,5,1.0,2216.0,A,31608,3.0
1717,0.407631958,0.809,0,2,1.0,46096.0,B,6005,1.0
1718,-0.282868167,0.8450000000000001,0,2,1.0,5740.0,B,10201,1.0
1719,0.536621763,0.615,0,4,1.0,3399.0,B,34503,2.0
1720,-0.103369053,0.8,0,4,0.0,2674.0,A,12197,2.0
1721,0.194873962,0.868333333,5,4,1.0,2135.0,B,28440,2.0
1722,-0.20813117399999997,0.8450000000000001,1,2,1.0,7814.0,A,9688,1.0
1723,0.08439648699999999,1.0250000000000001,0,3,1.0,6283.0,B,14639,1.0
1724,0.043371163,0.5650000000000001,0,2,1.0,4651.0,B,5883,1.0
1725,-0.05033207599999999,0.925,1,2,1.0,4053.0,B,12721,1.0
1726,0.19377726099999998,0.7150000000000001,1,2,1.0,2971.0,B,11137,1.0
1727,0.741961397,0.89,4,6,1.0,3338.0,A,65613,2.0
1728,0.299782554,0.795,2,3,0.0,3244.0,B,23321,1.0
1729,0.656042709,0.685,0,2,1.0,46096.0,B,5136,1.0
1730,0.088091775,0.905,1,4,1.0,3773.0,A,47713,2.0
1731,0.9705880499999999,0.8350000000000001,0,4,1.0,6000.0,A,25278,4.0
1732,0.364779795,0.9450000000000001,0,4,1.0,7466.0,A,20643,2.0
1733,0.25074492,0.858333333,0,3,1.0,6000.0,B,15099,1.0
1734,0.447773741,0.7050000000000001,2,1,1.0,3289.0,B,7554,2.0
1735,0.167728554,0.895,0,4,1.0,2804.0,A,21251,2.0
1736,0.096066449,0.9950000000000001,0,4,1.0,3193.0,A,22168,2.0
1737,0.139539961,0.9625000000000001,2,5,1.0,22371.0,A,19397,2.0
1738,-0.038314373,1.0150000000000001,0,2,1.0,22371.0,B,6284,1.0
1739,0.437348787,0.9750000000000001,0,4,1.0,7974.0,A,24797,2.0
1740,1.441714145,0.9850000000000001,0,2,1.0,3287.0,B,8616,1.0
1741,0.18283376899999998,0.8450000000000001,2,4,1.0,3085.0,A,22213,2.0
1742,0.33280665600000003,0.885,2,4,1.0,4215.0,A,10630,2.0
1743,0.508449823,0.885,1,2,1.0,4219.0,B,9812,1.0
1744,0.168140131,0.535,0,1,1.0,8810.0,B,4816,1.0
1745,0.134912769,0.515,3,2,0.0,27291.0,B,9945,1.0
1746,0.7234573089999999,0.865,0,3,0.0,16824.0,A,14288,1.0
1747,-0.05867338600000001,0.615,1,2,0.0,4272.0,B,17701,1.0
1748,0.164337814,0.685,3,2,1.0,7425.0,B,8400,1.0
1749,0.645409995,0.745,0,3,1.0,3301.0,B,37957,1.0
1750,1.1507497819999999,0.8150000000000001,4,4,1.0,6410.0,B,13214,2.0
1751,1.561134689,0.7250000000000001,1,1,1.0,3134.0,B,5633,1.0
1752,3.696667026,0.765,0,2,1.0,2384.0,B,7028,1.0
1753,0.470346665,0.6925,7,5,1.0,8725.0,A,43025,3.0
1754,0.154246835,0.915,3,2,1.0,9722.0,A,11684,1.0
1755,-0.13660601100000003,0.9950000000000001,3,4,1.0,8844.0,A,20842,2.0
1756,0.424454281,0.865,5,3,1.0,2979.0,A,26314,1.0
1757,4.5373541170000005,0.7350000000000001,0,5,0.0,5741.0,B,10645,3.0
1758,0.967802109,0.39499999999999996,0,3,0.0,2786.0,A,17010,1.0
1759,0.139567048,0.765,2,2,1.0,8277.0,B,13052,1.0
1760,0.153475411,0.8450000000000001,0,2,0.0,2765.0,B,12164,1.0
1761,0.093531537,0.87,0,3,1.0,2720.0,B,16090,1.0
1762,0.33447861700000003,0.7350000000000001,2,2,1.0,13228.0,B,9703,1.0
1763,-0.16074653100000003,0.863,0,4,1.0,3192.0,B,11853,2.0
1764,0.450118244,0.5950000000000001,0,2,0.0,7814.0,B,10085,1.0
1765,0.036008751,0.7350000000000001,0,4,1.0,1525.0,B,275627,2.0
1766,-0.044263571,0.635,1,2,1.0,3830.0,B,6317,1.0
1767,-0.250567807,0.6050000000000001,3,3,1.0,2636.0,B,15984,1.0
1768,0.34199168,0.811666667,1,3,0.666666667,6384.0,B,12816,1.0
1769,0.49458270800000004,0.9650000000000001,1,3,1.0,27291.0,A,21352,1.0
1770,0.57752878,0.755,1,3,0.5,5146.0,B,9040,1.0
1771,1.629248409,0.765,0,2,1.0,3744.0,B,8156,1.0
1772,0.572267252,0.925,0,4,1.0,1942.0,A,8110,2.0
1773,0.470979019,0.535,2,3,0.0,1942.0,B,16444,1.0
1774,0.365915732,0.905,0,2,1.0,3323.0,B,10155,1.0
1775,1.1700693,0.935,1,3,1.0,2175.0,A,17967,1.0
1776,0.382668678,0.9450000000000001,2,2,0.0,5528.0,B,7067,1.0
1777,-0.009389791000000008,0.865,2,2,1.0,5528.0,B,6302,1.0
1778,0.397663331,0.415,0,2,1.0,3342.0,B,3534,
1779,1.335634105,0.755,2,2,1.0,3342.0,B,5393,1.0
1780,0.022812513,0.951666667,2,4,1.0,2878.0,A,14313,2.0
1781,0.6256305719999999,0.9650000000000001,0,4,1.0,2878.0,A,9223,2.0
1782,0.06305008399999999,0.92,1,3,1.0,5030.0,B,5884,1.0
1783,0.072008956,0.9016666670000001,1,2,1.0,3342.0,B,5848,1.0
1784,-0.12223423600000001,0.805,1,2,1.0,3342.0,B,4231,1.0
1785,0.091442614,0.8450000000000001,0,3,1.0,3342.0,A,7141,1.0
1786,-0.032824507,0.7250000000000001,1,2,1.0,5528.0,B,4949,1.0
1787,-0.08610745100000002,0.805,0,2,1.0,3278.0,B,6009,1.0
1788,0.060448769,0.5750000000000001,1,1,1.0,4472.0,B,5223,1.0
1789,0.298603986,0.7050000000000001,0,2,1.0,4472.0,B,11665,1.0
1790,0.824397089,0.74,3,2,1.0,3593.0,B,10111,1.0
1791,0.202635006,0.925,0,3,1.0,3342.0,B,19499,1.0
1792,0.579471549,0.65,2,1,1.0,3593.0,B,5093,1.0
1793,0.44414953900000004,0.5700000000000001,3,2,1.0,3593.0,B,10253,1.0
1794,0.163806907,0.66,3,2,0.5,3696.0,B,9611,1.0
1795,-0.033810965,0.7150000000000001,1,3,1.0,10514.0,B,9157,1.0
1796,-0.06290682700000001,0.66,4,4,1.0,3556.0,A,14660,2.0
1797,0.087112066,0.8250000000000001,3,5,0.0,4927.0,A,14793,3.0
1798,-0.109122606,0.7350000000000001,2,5,1.0,4927.0,A,6529,1.0
1799,0.426295336,0.8450000000000001,3,3,1.0,5528.0,B,4876,1.0
1800,0.265181557,0.655,0,2,1.0,5528.0,B,5230,1.0
1801,-0.08184705099999999,0.805,4,2,1.0,4927.0,B,6178,1.0
1802,0.7137569309999999,0.905,0,3,1.0,3556.0,B,5972,1.0
1803,0.7593070519999999,0.935,1,3,1.0,3556.0,A,17243,1.0
1804,0.5913695179999999,0.99,4,5,1.0,4855.0,A,16748,3.0
1805,4.010994489,0.895,5,4,1.0,3764.0,B,16440,2.0
1806,0.718644679,0.885,2,4,1.0,3764.0,A,27520,2.0
1807,0.415057734,0.5850000000000001,4,3,1.0,3764.0,B,6434,1.0
1808,0.302553516,0.875,2,2,1.0,3764.0,B,7551,1.0
1809,-0.03650279000000001,0.635,7,3,1.0,3764.0,B,60885,1.0
1810,0.347406724,0.915,3,4,1.0,2603.0,A,23641,2.0
1811,0.322520155,0.905,0,4,1.0,2603.0,A,37566,2.0
1812,0.843281164,0.875,0,2,1.0,2603.0,B,6782,1.0
1813,0.082192926,0.7625000000000001,3,3,1.0,5528.0,B,15522,1.0
1814,0.23575504600000002,0.675,0,2,1.0,4855.0,B,5761,2.0
1815,0.079062788,0.87,4,4,1.0,3748.0,A,7963,2.0
1816,0.109232455,0.515,1,1,1.0,3748.0,B,4862,1.0
1817,-0.017819431999999996,0.895,1,2,1.0,5417.0,B,6853,1.0
1818,0.035538585,0.88,0,3,1.0,5417.0,A,8123,2.0
1819,0.115274671,0.645,3,1,1.0,5818.0,B,4727,
1820,0.6753884229999999,0.9675,0,4,1.0,5818.0,A,12949,2.0
1821,0.974086716,0.8200000000000001,0,2,1.0,5818.0,B,7502,1.0
1822,0.050462327,0.9383333330000001,0,4,1.0,5818.0,A,8494,2.0
1823,1.028278176,0.645,0,4,0.0,3705.0,A,14956,2.0
1824,0.450421255,1.0050000000000001,2,4,1.0,3871.0,A,18258,2.0
1825,0.663856327,0.8150000000000001,6,4,1.0,2878.0,A,32853,3.0
1826,0.566562383,0.8550000000000001,2,3,1.0,3342.0,B,14973,1.0
1827,0.16656137199999999,0.618333333,11,5,0.666666667,3871.0,B,37149,3.0
1828,0.271552222,0.9450000000000001,1,2,1.0,3042.0,B,9355,1.0
1829,0.301771294,0.8350000000000001,1,3,1.0,3042.0,B,30511,1.0
1830,-0.053369965000000005,0.8150000000000001,0,2,1.0,3042.0,B,4277,1.0
1831,0.396829101,0.8550000000000001,0,3,0.0,4055.0,A,11224,1.0
1832,0.430103012,0.96,1,3,1.0,10514.0,A,12389,1.0
1833,0.37479132,0.805,2,3,1.0,4735.0,B,14254,1.0
